Column1,Firmware_CRC32,Battery_Volt_Test,Running_Curr_Test,Modem_FW_Test,Modem_IMEI_Test,SIM_ICCID_Test,Crystal_Test_ppm,Crystal_Test_kHz,Standby_Curr_Test,Sleep_Curr_Test,fail,Final_Result,DATE_TIME,TESTER_ID,TEAM_SN,Operator,Test_Start_Time,Test_Finish_Time,Test_Total_Time,Check_Accelerometer,NFC_ID_Test,Measure_Pressure_Sensor,Check_Version_Hardware,3V7_LTE_Volt_Test,Check_SW1_Test,Check_SW2_Test,Processor_Functional,Measure_Light_Sensor_Dark,Measure_Light_Sensor_Light,Measure_Temp_Sensor,Measure_Humidity_Sensor,Check_Memory_EEPROM,Led1_Red_On,Led1_Green_On,Led1_Blue_On,Led2_Red_On,Led2_Green_On,Led2_Blue_On,Check_Version_Application,
JEF9B005T4,Denali_v0100000002.mot 2F1607E1,4.851,52.291,'BG96MAR02A07M1G,'860640052441138,'89460800231121184645,17.49,32.7685732,6.796,30.431,-,PASS,2021.05.12 13:07:14,SST Denali#1(TEST HEAD 3),'5210325006096,36254,2021.05.12 13:01:12,2021.05.12 13:07:14,'00:06:02,'OK,E0022500E41F2C0B,4116207,'0000000007,3.677,OK,OK,OK,4,115,24.71,69.25,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00654,Denali_v0100000002.mot 2F1607E1,4.844,52.117,'BG96MAR02A07M1G,'860640052441062,'89460800231121184686,15.16,32.7684967,6.719,31.414,-,PASS,2021.05.12 13:07:14,SST Denali#1(TEST HEAD 1),'5210325006097,36254,2021.05.12 13:00:55,2021.05.12 13:07:14,'00:06:19,'OK,E0022500E41F3077,4116426,'0000000007,3.679,OK,OK,OK,4,132,24.60,69.54,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B008Y4,Denali_v0100000002.mot 2F1607E1,4.853,51.838,'BG96MAR02A07M1G,'860640052481266,'89460800231121184967,22.86,32.7687491,6.793,25.101,-,PASS,2021.05.12 21:13:23,SST Denali#1(TEST HEAD 1),'5210325006105,71064,2021.05.12 21:05:36,2021.05.12 21:13:23,'00:07:47,'OK,E0022500E41F5396,4112851,'0000000007,3.677,OK,OK,OK,2,131,24.88,68.22,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B003X4,Denali_v0100000002.mot 2F1607E1,4.852,52.896,'BG96MAR02A07M1G,'860640052471580,'89460800231121184009,17.28,32.7685661,6.937,28.465,-,PASS,2021.05.13 01:40:53,SST Denali#1(TEST HEAD 4),'5210325006115,71064,2021.05.13 01:34:31,2021.05.13 01:40:53,'00:06:22,'OK,E0022500E3FDEA9A,4116597,'0000000007,3.667,OK,OK,OK,2,178,26.15,68.93,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004K4,Denali_v0100000002.mot 2F1607E1,4.851,53.367,'BG96MAR02A07M1G,'860640052408541,'89460800231121170495,25.26,32.7688278,6.661,33.381,-,PASS,2021.05.12 13:07:47,SST Denali#1(TEST HEAD 4),'5210325006121,36254,2021.05.12 13:01:57,2021.05.12 13:07:47,'00:05:50,'OK,E0022500E41281D0,4116021,'0000000007,3.677,OK,OK,OK,6,183,25.01,67.55,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006X4,Denali_v0100000002.mot 2F1607E1,4.866,53.972,'BG96MAR02A07M1G,'860640052393651,'89460800231121181138,15.28,32.7685008,6.873,15.526,-,PASS,2021.05.12 15:53:27,SST Denali#1(TEST HEAD 2),'5210325006135,36254,2021.05.12 15:46:13,2021.05.12 15:53:27,'00:07:14,'OK,E0022500E415568D,4105404,'0000000007,3.666,OK,OK,OK,4,115,25.76,60.15,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B008K4,Denali_v0100000002.mot 2F1607E1,4.866,52.148,'BG96MAR02A07M1G,'860640052394022,'89460800231121185394,31.43,32.7690298,6.971,26.187,-,PASS,2021.05.13 00:10:05,SST Denali#1(TEST HEAD 2),'5210325006154,71064,2021.05.13 00:03:40,2021.05.13 00:10:05,'00:06:25,'OK,E0022500E41CC3B4,4118386,'0000000007,3.690,OK,OK,OK,1,118,25.09,69.78,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00BC4,Denali_v0100000002.mot 2F1607E1,4.852,52.072,'BG96MAR02A07M1G,'860640052476746,'89460800231121175908,11.47,32.7683757,6.707,21.892,-,PASS,2021.05.12 21:50:51,SST Denali#1(TEST HEAD 4),'5210325006196,71064,2021.05.12 21:43:53,2021.05.12 21:50:51,'00:06:58,'OK,E0022500E4121158,4115743,'0000000007,3.677,OK,OK,OK,5,184,25.64,68.33,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006K4,Denali_v0100000002.mot 2F1607E1,4.851,53.030,'BG96MAR02A07M1G,'860640052476506,'89460800231121175932,38.74,32.7692693,6.806,27.688,-,PASS,2021.05.12 15:57:05,SST Denali#1(TEST HEAD 3),'5210325006197,36254,2021.05.12 15:49:40,2021.05.12 15:57:05,'00:07:25,'OK,E0022500E411E29B,4105327,'0000000007,3.674,OK,OK,OK,4,118,25.82,62.29,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004P4,Denali_v0100000002.mot 2F1607E1,4.867,52.811,'BG96MAR02A07M1G,'860640052476894,'89460800231121182003,23.37,32.7687658,6.740,25.308,-,PASS,2021.05.12 13:04:18,SST Denali#1(TEST HEAD 2),'5210325006193,36254,2021.05.12 12:56:52,2021.05.12 13:04:18,'00:07:26,'OK,E0022500E4093CD0,4116603,'0000000007,3.683,OK,OK,OK,4,127,24.68,67.96,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B006N4,Denali_v0100000002.mot 2F1607E1,4.867,52.636,'BG96MAR02A07M1G,'860640052461946,'89460800231121179660,11.18,32.7683664,6.580,22.151,-,PASS,2021.05.12 14:45:06,SST Denali#1(TEST HEAD 2),'5210325006208,36254,2021.05.12 14:37:39,2021.05.12 14:45:06,'00:07:27,'OK,E0022500E41D1B3E,4107745,'0000000007,3.683,OK,OK,OK,4,117,25.48,65.95,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B00064,Denali_v0100000002.mot 2F1607E1,4.866,53.381,'BG96MAR02A07M1G,'860640052475516,'89460800231121175478,10.49,32.7683439,6.936,24.376,-,PASS,2021.05.12 21:02:28,SST Denali#1(TEST HEAD 2),'5210325006248,71064,2021.05.12 20:57:09,2021.05.12 21:02:28,'00:05:19,'OK,E0022500E4155A48,4112041,'0000000007,3.664,OK,OK,OK,4,122,25.06,68.24,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B008Q4,Denali_v0100000002.mot 2F1607E1,4.852,53.475,'BG96MAR02A07M1G,'860640052292432,'89460800231121177201,33.12,32.7690854,6.846,27.999,-,PASS,2021.05.12 21:00:45,SST Denali#1(TEST HEAD 4),'5210325006251,71064,2021.05.12 20:53:36,2021.05.12 21:00:45,'00:07:09,'OK,E0022500E41589E5,4112733,'0000000007,3.662,OK,OK,OK,4,166,25.48,66.28,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B004F4,Denali_v0100000002.mot 2F1607E1,4.849,53.471,'BG96MAR02A07M1G,'860640052477249,'89460800231121184124,20.38,32.7686679,6.804,21.788,-,PASS,2021.05.12 19:34:44,SST Denali#1(TEST HEAD 3),'5210325006257,36254,2021.05.12 19:29:58,2021.05.12 19:34:44,'00:04:46,'OK,E0022500E415839B,4107028,'0000000007,3.673,OK,OK,OK,4,113,25.33,66.99,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B00224,Denali_v0100000002.mot 2F1607E1,4.867,53.388,'BG96MAR02A07M1G,'860640052462068,'89460800231121176336,24.99,32.7688189,6.869,24.324,-,PASS,2021.05.12 14:37:20,SST Denali#1(TEST HEAD 2),'5210325006265,36254,2021.05.12 14:29:08,2021.05.12 14:37:20,'00:08:12,'OK,E0022500E41201E1,4108052,'0000000007,3.659,OK,OK,OK,4,119,25.37,65.28,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B005D4,Denali_v0100000002.mot 2F1607E1,4.843,52.372,'BG96MAR02A07M1G,'860640052461763,'89460800231121183878,19.50,32.7686391,6.775,21.322,-,PASS,2021.05.12 15:47:17,SST Denali#1(TEST HEAD 1),'5210325006267,36254,2021.05.12 15:39:53,2021.05.12 15:47:17,'00:07:24,'OK,E0022500E41549B6,4105534,'0000000007,3.674,OK,OK,OK,4,140,25.42,63.20,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00594,Denali_v0100000002.mot 2F1607E1,4.843,51.535,'BG96MAR02A07M1G,'860640052364454,'89460800231121175668,25.44,32.7688336,6.786,30.845,-,PASS,2021.05.12 15:54:49,SST Denali#1(TEST HEAD 1),'5210325006275,36254,2021.05.12 15:47:59,2021.05.12 15:54:49,'00:06:50,'OK,E0022500E4068802,4105829,'0000000007,3.669,OK,OK,OK,4,135,25.49,64.22,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00A34,Denali_v0100000002.mot 2F1607E1,4.852,52.612,'BG96MAR02A07M1G,'860640052295161,'89460800231121183688,25.92,32.7688492,6.718,30.172,-,PASS,2021.05.12 21:27:56,SST Denali#1(TEST HEAD 4),'5210325006332,71064,2021.05.12 21:21:09,2021.05.12 21:27:56,'00:06:47,'OK,E0022500E3F783E2,4114891,'0000000007,3.662,OK,OK,OK,4,179,25.48,68.14,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B007E4,Denali_v0100000002.mot 2F1607E1,4.866,53.966,'BG96MAR02A07M1G,'860640052476779,'89460800231121178928,23.13,32.7687578,6.965,28.568,-,PASS,2021.05.12 22:04:03,SST Denali#1(TEST HEAD 2),'5210325006346,71064,2021.05.12 21:56:19,2021.05.12 22:04:03,'00:07:44,'OK,E0022500E412075A,4116509,'0000000007,3.691,OK,OK,OK,5,123,25.24,68.07,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEG9B002P4,Denali_v0100000002.mot 2F1607E1,4.866,53.142,'BG96MAR02A07M1G,'860640052379866,'89460800231121177375,40.68,32.7693329,6.850,34.158,-,PASS,2021.05.13 00:31:17,SST Denali#1(TEST HEAD 2),'5210325006357,71064,2021.05.13 00:23:22,2021.05.13 00:31:17,'00:07:55,'OK,E0022500E41F4112,4118053,'0000000007,3.674,OK,OK,OK,1,123,25.36,72.69,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000W4,Denali_v0100000002.mot 2F1607E1,4.849,52.866,'BG96MAR02A07M1G,'860640052364306,'89460800231121184850,11.38,32.7683728,6.932,30.483,-,PASS,2021.05.12 15:12:11,SST Denali#1(TEST HEAD 3),'5210325006397,36254,2021.05.12 15:03:59,2021.05.12 15:12:11,'00:08:12,'OK,E0022500E40690F8,4106047,'0000000007,3.681,OK,OK,OK,4,114,25.38,66.07,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00BX4,Denali_v0100000002.mot 2F1607E1,4.851,54.950,'BG96MAR02A07M1G,'860640052379684,'89460800231121179793,22.94,32.7687516,6.883,30.586,-,PASS,2021.05.12 14:45:43,SST Denali#1(TEST HEAD 3),'5210325006358,36254,2021.05.12 14:38:57,2021.05.12 14:45:43,'00:06:46,'OK,E0022500E41FBC83,4107227,'0000000007,3.688,OK,OK,OK,5,119,25.30,65.92,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000T4,Denali_v0100000002.mot 2F1607E1,4.844,52.351,'BG96MAR02A07M1G,'860640052476381,'89460800231121178233,16.50,32.7685408,6.616,24.894,-,PASS,2021.05.12 13:31:02,SST Denali#1(TEST HEAD 1),'5210325006288,36254,2021.05.12 13:23:52,2021.05.12 13:31:02,'00:07:10,'OK,E0022500E41597A4,4114538,'0000000007,3.673,OK,OK,OK,4,146,24.79,67.51,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001T4,Denali_v0100000002.mot 2F1607E1,4.851,52.794,'BG96MAR02A07M1G,'860640052477447,'89460800231121178191,22.89,32.7687500,7.146,27.947,-,PASS,2021.05.12 10:24:07,SST Denali#1(TEST HEAD 4),'5210325006292,36254,2021.05.12 10:16:27,2021.05.12 10:24:07,'00:07:40,'OK,E0022500E41D0B87,4126887,'0000000007,3.662,OK,OK,OK,4,178,24.98,68.38,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00B94,Denali_v0100000002.mot 2F1607E1,4.851,63.133,'BG96MAR02A07M1G,'860640052393784,'89460800231121185154,16.74,32.7685485,6.824,34.986,-,PASS,2021.05.12 12:40:22,SST Denali#1(TEST HEAD 3),'5210325006153,36254,2021.05.12 12:32:58,2021.05.12 12:40:22,'00:07:24,'OK,E0022500E41CC0F3,4119348,'0000000007,3.679,OK,OK,OK,5,122,24.56,68.98,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B009K4,Denali_v0100000002.mot 2F1607E1,4.851,53.004,'BG96MAR02A07M1G,'860640052393982,'89460800231121185345,18.71,32.7686130,6.880,29.034,-,PASS,2021.05.12 12:40:32,SST Denali#1(TEST HEAD 4),'5210325006157,36254,2021.05.12 12:33:02,2021.05.12 12:40:32,'00:07:30,'OK,E0022500E41CB657,4118350,'0000000007,3.686,OK,OK,OK,4,169,24.74,68.23,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AY4,Denali_v0100000002.mot 2F1607E1,4.866,53.125,'BG96MAR02A07M1G,'860640052393693,'89460800231121181575,17.38,32.7685695,6.756,29.086,-,PASS,2021.05.12 18:00:28,SST Denali#1(TEST HEAD 2),'5210325006159,36254,2021.05.12 17:51:55,2021.05.12 18:00:28,'00:08:33,'OK,E0022500E4154F0D,4106190,'0000000007,3.685,OK,OK,OK,2,123,24.79,66.56,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B009W4,Denali_v0100000002.mot 2F1607E1,4.843,53.618,'BG96MAR02A07M1G,'860640052410372,'89460800231121181088,25.43,32.7688332,6.893,23.807,-,PASS,2021.05.12 15:14:28,SST Denali#1(TEST HEAD 1),'5210325006143,36254,2021.05.12 15:05:18,2021.05.12 15:14:28,'00:09:10,'OK,E0022500E4127745,4106106,'0000000007,3.682,OK,OK,OK,4,136,25.22,67.23,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B009Z4,Denali_v0100000002.mot 2F1607E1,4.851,54.818,'BG96MAR02A07M1G,'860640052379890,'89460800231121177466,12.60,32.7684128,6.955,29.293,-,PASS,2021.05.12 10:42:38,SST Denali#1(TEST HEAD 3),'5210325006168,36254,2021.05.12 10:34:43,2021.05.12 10:42:38,'00:07:55,'OK,E0022500E41F3CB2,4124859,'0000000007,3.675,OK,OK,OK,5,124,24.74,69.03,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002X4,Denali_v0100000002.mot 2F1607E1,4.852,53.436,'BG96MAR02A07M1G,'860640052476795,'89460800231121181609,26.10,32.7688551,6.893,27.067,-,PASS,2021.05.12 19:22:31,SST Denali#1(TEST HEAD 3),'5210325006186,36254,2021.05.12 19:17:42,2021.05.12 19:22:31,'00:04:49,'OK,E0022500E4094237,4107343,'0000000007,3.670,OK,OK,OK,4,128,25.31,68.67,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00BB4,Denali_v0100000002.mot 2F1607E1,4.851,53.608,'BG96MAR02A07M1G,'860640052476787,'89460800231121182508,23.14,32.7687582,7.101,28.361,-,PASS,2021.05.12 12:49:37,SST Denali#1(TEST HEAD 4),'5210325006190,36254,2021.05.12 12:41:09,2021.05.12 12:49:37,'00:08:28,'OK,E0022500E4093A6B,4117559,'0000000007,3.665,OK,OK,OK,4,178,24.69,66.74,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001M4,Denali_v0100000002.mot 2F1607E1,4.850,53.372,'BG96MAR02A07M1G,'860640052476555,'89460800231121175916,26.73,32.7688759,7.068,24.894,-,PASS,2021.05.12 18:06:39,SST Denali#1(TEST HEAD 1),'5210325006192,36254,2021.05.12 18:00:59,2021.05.12 18:06:39,'00:05:40,'OK,E0022500E4121365,4105376,'0000000007,3.677,OK,OK,OK,3,136,24.82,66.65,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AN4,Denali_v0100000002.mot 2F1607E1,4.848,53.180,'BG96MAR02A07M1G,'860640052462423,'89460800231121175965,16.06,32.7685261,6.688,27.688,-,PASS,2021.05.12 18:22:26,SST Denali#1(TEST HEAD 1),'5210325006212,36254,2021.05.12 18:14:27,2021.05.12 18:22:26,'00:07:59,'OK,E0022500E41D213D,4106706,'0000000007,3.668,OK,OK,OK,4,141,24.64,67.60,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B002Z4,Denali_v0100000002.mot 2F1607E1,4.852,62.181,'BG96MAR02A07M1G,'860640052461938,'89460800231121175973,11.18,32.7683664,6.741,31.363,-,PASS,2021.05.12 19:30:50,SST Denali#1(TEST HEAD 4),'5210325006216,36254,2021.05.12 19:25:40,2021.05.12 19:30:50,'00:05:10,'OK,E0022500E415B0A1,4106721,'0000000007,3.679,OK,OK,OK,4,177,25.58,66.77,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00C94,Denali_v0100000002.mot 2F1607E1,4.851,54.066,'BG96MAR02A07M1G,'860640052295088,'89460800231121178563,21.48,32.7687040,6.954,29.758,-,PASS,2021.05.12 10:59:57,SST Denali#1(TEST HEAD 4),'5210325006283,36254,2021.05.12 10:52:51,2021.05.12 10:59:57,'00:07:06,'OK,E0022500E3FC1F6B,4124627,'0000000007,3.691,OK,OK,OK,4,171,25.50,71.24,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000A4,Denali_v0100000002.mot 2F1607E1,4.851,53.975,'BG96MAR02A07M1G,'860640052396134,'89460800231121178555,11.19,32.7683666,6.812,25.152,-,PASS,2021.05.12 13:15:58,SST Denali#1(TEST HEAD 3),'5210325006041,36254,2021.05.12 13:08:19,2021.05.12 13:15:58,'00:07:39,'OK,E0022500E40990E0,4115336,'0000000007,3.669,OK,OK,OK,4,108,24.92,70.07,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00B44,Denali_v0100000002.mot 2F1607E1,4.851,53.118,'BG96MAR02A07M1G,'860640052460377,'89460800231121182615,25.18,32.7688252,6.863,25.101,-,PASS,2021.05.12 13:33:26,SST Denali#1(TEST HEAD 4),'5210325006053,36254,2021.05.12 13:25:19,2021.05.12 13:33:26,'00:08:07,'OK,E0022500E4066BD2,4114382,'0000000007,3.673,OK,OK,OK,5,172,25.26,65.87,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B005J4,Denali_v0100000002.mot 2F1607E1,4.851,62.200,'BG96MAR02A07M1G,'860640052440973,'89460800231121176823,19.13,32.7686268,6.874,32.967,-,PASS,2021.05.12 18:44:36,SST Denali#1(TEST HEAD 3),'5210325006084,36254,2021.05.12 18:37:40,2021.05.12 18:44:36,'00:06:56,'OK,E0022500E41F9D3D,4105823,'0000000007,3.668,OK,OK,OK,2,117,25.11,66.44,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001R4,Denali_v0100000002.mot 2F1607E1,4.866,52.856,'BG96MAR02A07M1G,'860640052459544,'89460800231121178720,17.86,32.7685851,6.910,24.738,-,PASS,2021.05.12 14:55:58,SST Denali#1(TEST HEAD 2),'5210325005978,36254,2021.05.12 14:49:36,2021.05.12 14:55:58,'00:06:22,'OK,E0022500E415AA66,4105351,'0000000007,3.686,OK,OK,OK,5,121,25.30,65.75,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00BT4,Denali_v0100000002.mot 2F1607E1,4.851,52.458,'BG96MAR02A07M1G,'860640052365543,'89460800231121180155,13.37,32.7684381,6.697,30.949,-,PASS,2021.05.12 10:42:51,SST Denali#1(TEST HEAD 4),'5210325005998,36254,2021.05.12 10:34:43,2021.05.12 10:42:51,'00:08:08,'OK,E0022500E41D7627,4125417,'0000000007,3.672,OK,OK,OK,5,174,25.09,67.56,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B000G4,Denali_v0100000002.mot 2F1607E1,4.866,53.121,'BG96MAR02A07M1G,'860640052365428,'89460800231121179124,20.86,32.7686835,6.938,31.829,-,PASS,2021.05.12 18:07:19,SST Denali#1(TEST HEAD 2),'5210325006003,36254,2021.05.12 18:01:07,2021.05.12 18:07:19,'00:06:12,'OK,E0022500E41F8141,4105850,'0000000007,3.677,OK,OK,OK,5,123,24.90,66.22,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00AP4,Denali_v0100000002.mot 2F1607E1,4.843,51.431,'BG96MAR02A07M1G,'860640052366244,'89460800231121178670,22.43,32.7687349,6.558,21.995,-,PASS,2021.05.12 15:04:59,SST Denali#1(TEST HEAD 1),'5210325006006,36254,2021.05.12 14:56:54,2021.05.12 15:04:59,'00:08:05,'OK,E0022500E41FBB42,4105475,'0000000007,3.688,OK,OK,OK,4,141,25.17,66.20,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B001J4,Denali_v0100000002.mot 2F1607E1,4.847,52.632,'BG96MAR02A07M1G,'860640052460658,'89460800231121178522,13.54,32.7684437,6.745,30.379,-,PASS,2021.05.12 10:31:48,SST Denali#1(TEST HEAD 1),'5210325006022,36254,2021.05.12 10:26:01,2021.05.12 10:31:48,'00:05:47,'OK,E0022500E4098B5D,4124931,'0000000007,3.659,OK,OK,OK,4,146,24.64,69.44,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEF9B00224,Denali_v0100000002.mot 2F1607E1,4.851,52.389,'BG96MAR02A07M1G,'860640052460666,'89460800231121178357,19.52,32.7686397,6.613,24.738,-,PASS,2021.05.12 10:59:14,SST Denali#1(TEST HEAD 3),'5210325006023,36254,2021.05.12 10:52:37,2021.05.12 10:59:14,'00:06:37,'OK,E0022500E4098960,4124712,'0000000007,3.666,OK,OK,OK,4,110,25.04,73.23,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B00254,Denali_v0100000002.mot 2F1607E1,4.851,52.562,'BG96MAR02A07M1G,'860640052417377,'89460800231121176559,28.88,32.7689464,6.925,33.743,-,PASS,2021.05.12 20:29:40,SST Denali#1(TEST HEAD 3),'5210325006736,71064,2021.05.12 20:23:08,2021.05.12 20:29:40,'00:06:32,'OK,E0022500E3FADC2A,4109897,'0000000007,3.681,OK,OK,OK,3,115,25.11,70.94,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B002E4,Denali_v0100000002.mot 2F1607E1,4.851,61.987,'BG96MAR02A07M1G,'860640052417351,'89460800231121179900,36.91,32.7692095,6.847,26.136,-,PASS,2021.05.12 20:26:31,SST Denali#1(TEST HEAD 1),'5210325006747,71064,2021.05.12 20:20:51,2021.05.12 20:26:31,'00:05:40,'OK,E0022500E3FDE19E,4110346,'0000000007,3.672,OK,OK,OK,2,140,24.95,71.13,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B002S4,Denali_v0100000002.mot 2F1607E1,4.866,52.909,'BG96MAR02A07M1G,'860640052394436,'89460800231121179884,31.17,32.7690214,6.770,26.239,-,PASS,2021.05.12 20:22:05,SST Denali#1(TEST HEAD 2),'5210325006755,71064,2021.05.12 20:15:56,2021.05.12 20:22:05,'00:06:09,'OK,E0022500E3FDDD26,4110828,'0000000007,3.669,OK,OK,OK,5,122,24.67,72.16,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
JEE9B003Q4,Denali_v0100000002.mot 2F1607E1,4.866,52.628,'BG96MAR02A07M1G,'860640052293919,'89460800231121176245,37.15,32.7692174,6.858,29.758,-,PASS,2021.05.12 20:31:14,SST Denali#1(TEST HEAD 2),'5210325006809,71064,2021.05.12 20:24:29,2021.05.12 20:31:14,'00:06:45,'OK,E0022500E3FE6A01,4110305,'0000000007,3.681,OK,OK,OK,4,117,24.80,71.82,OK,LED1 Red ON,LED1 Green ON,LED1 Blue ON,LED2 Red ON,LED2 Green ON,LED2 Blue ON,'0100000002,
